instr,TP,LT,ports
cwde-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
bsf-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
bsf-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
bsfl-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
bsf-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
bsfq-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
bsf-,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
bsf-r32_r32,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
bsfl-r32_r32,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
bsf-r64_r64,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
bsfq-r64_r64,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
lea-mem,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
lea-r32_mem,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
leal-r32_mem,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
lea-r64_mem,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
leaq-r64_mem,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
setz-mem,1.0,None,"(0.5,0.0,0.0,0.0,1.0,1.0,0.5)"
setz-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
setzb-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
dec-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
dec-r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
decb-r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
dec-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
dec-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
dec-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
dec-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
dec-r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
decl-r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
dec-r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
decq-r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
setbe-mem,1.0,None,"(0.5,0.0,0.0,0.0,1.0,1.0,0.5)"
setbe-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
setbeb-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
lock neg-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock neg-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock neg-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
lock neg-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
bswap-r32,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
bswapl-r32,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
bswap-r64,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
bswapq-r64,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
jmp far-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
unpckhps-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
unpckhps-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
divps-xmm_mem,14,None,"(1.0,14,0.0,1.0,0.0,0.0,0.0)"
divps-xmm_xmm,14,None,"(1.0,14,0.0,0.0,0.0,0.0,0.0)"
addss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
addss-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvtpi2ps-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtpi2ps-xmm_mmx,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cmpss-xmm_mem_imd,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cmpss-xmm_xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fxsave64-mem,38.0,None,"(16.0,0.0,18.0,5.0,38.0,38.0,26.0)"
andnps-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
andnps-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
prefetcht2-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
prefetcht1-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
prefetcht0-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
cvttss2si-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttss2sil-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttss2si-r32_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvttss2si-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttss2siq-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttss2si-r64_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
ldmxcsr-mem,2.6666666666666665,None,"(1.6666666666666665,0.0,0.6666666666666666,1.0,0.0,0.0,2.6666666666666665)"
orps-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
orps-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
movmskps-r32_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
divss-xmm_mem,14,None,"(1.0,14,0.0,1.0,0.0,0.0,0.0)"
divss-xmm_xmm,14,None,"(1.0,14,0.0,0.0,0.0,0.0,0.0)"
rcpss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
rcpss-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
movlhps-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
sqrtss-xmm_mem,18,None,"(1.0,18,0.0,1.0,0.0,0.0,0.0)"
sqrtss-xmm_xmm,18,None,"(1.0,18,0.0,0.0,0.0,0.0,0.0)"
subss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
subss-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cmpps-xmm_mem_imd,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cmpps-xmm_xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
movss-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movss-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
movss-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
xorps-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
xorps-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
subps-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
subps-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
shufps-xmm_mem_imd,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
shufps-xmm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
minss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
minss-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
movlps-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
movlps-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
addps-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
addps-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvtsi2ss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtsi2ss-xmm_r32,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvtsi2ss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtsi2ss-xmm_r64,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
sfence-,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
rsqrtss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
rsqrtss-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
unpcklps-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
unpcklps-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
mulss-xmm_mem,1.0,None,"(1.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mulss-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fxrstor64-mem,42.0,None,"(25.166666666666668,0.0,16.666666666666668,42.0,0.0,0.0,28.166666666666668)"
fxsave-mem,38.0,None,"(16.0,0.0,18.0,5.0,38.0,38.0,26.0)"
sqrtps-xmm_mem,18,None,"(1.0,18,0.0,1.0,0.0,0.0,0.0)"
sqrtps-xmm_xmm,18,None,"(1.0,18,0.0,0.0,0.0,0.0,0.0)"
cvttps2pi-mmx_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttps2pi-mmx_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
rsqrtps-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
rsqrtps-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
minps-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
minps-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvtps2pi-mmx_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtps2pi-mmx_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
movaps-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movaps-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
movaps-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
mulps-xmm_mem,1.0,None,"(1.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mulps-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
cvtss2si-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtss2sil-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtss2si-r32_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvtss2si-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtss2siq-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtss2si-r64_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
movhps-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
movhps-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
andps-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
andps-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
movups-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movups-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
movups-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
fxrstor-mem,42.0,None,"(25.166666666666668,0.0,16.666666666666668,42.0,0.0,0.0,28.166666666666668)"
stmxcsr-mem,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,1.0)"
maxps-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
maxps-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
prefetchnta-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movntps-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movhlps-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
comiss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
comiss-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
rcpps-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
rcpps-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
maxss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
maxss-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
ucomiss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
ucomiss-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
unpckhpd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
unpckhpd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
punpckhdq-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
punpckhdq-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
movnti-mem_r32,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movntil-mem_r32,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movnti-mem_r64,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movntiq-mem_r64,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
cvtdq2pd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,1.0)"
cvtdq2pd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,1.0)"
cvttps2dq-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttps2dq-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
divpd-xmm_mem,21,None,"(1.0,21,0.0,1.0,0.0,0.0,0.0)"
divpd-xmm_xmm,21,None,"(1.0,21,0.0,0.0,0.0,0.0,0.0)"
movsd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movsd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
movsd-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
pcmpgtw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pcmpgtw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pcmpgtb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pcmpgtb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pcmpgtd-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pcmpgtd-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
cvtpi2pd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,1.0)"
cvtpi2pd-xmm_mmx,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,1.0)"
packuswb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
packuswb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
maskmovdqu-xmm_xmm,2.333333333333333,None,"(2.333333333333333,0.0,0.3333333333333333,2.0,2.0,2.0,1.3333333333333333)"
andnpd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
andnpd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
pslldq-xmm_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
psubd-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubd-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
unpcklpd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
unpcklpd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
psadbw-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
psadbw-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
paddusw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddusw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
paddusb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddusb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
cvtps2dq-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtps2dq-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
packssdw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
packssdw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pmullw-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
pmullw-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
divsd-xmm_mem,21,None,"(1.0,21,0.0,1.0,0.0,0.0,0.0)"
divsd-xmm_xmm,21,None,"(1.0,21,0.0,0.0,0.0,0.0,0.0)"
pcmpeqw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pcmpeqw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pcmpeqb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pcmpeqb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pcmpeqd-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pcmpeqd-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
punpcklqdq-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
punpcklqdq-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
punpcklwd-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
punpcklwd-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
paddsw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddsw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
orpd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
orpd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
pxor-xmm_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
pxor-xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
cmppd-xmm_mem_imd,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cmppd-xmm_xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
movq2dq-xmm_mmx,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movdqu-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movdqu-xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movdqu-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
psubb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
psubusw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubusw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
psubw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
paddw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pmaxsw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pmaxsw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
cvtpd2dq-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,1.0)"
cvtpd2dq-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,1.0)"
paddd-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddd-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
paddb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
psrldq-xmm_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
paddq-mmx_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddq-mmx_mmx,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
paddq-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddq-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
punpckhqdq-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
punpckhqdq-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
cmpsd-xmm_mem_imd,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cmpsd-xmm_xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
pmulhuw-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
pmulhuw-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
minsd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
minsd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvttsd2si-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttsd2sil-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttsd2si-r32_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvttsd2si-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttsd2siq-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvttsd2si-r64_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
addpd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
addpd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
por-xmm_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
por-xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movntdq-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
cvtsd2ss-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,1.0)"
cvtsd2ss-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,1.0)"
pslld-xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
pslld-xmm_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
pslld-xmm_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
sqrtsd-xmm_mem,32,None,"(1.0,32,0.0,1.0,0.0,0.0,0.0)"
sqrtsd-xmm_xmm,32,None,"(1.0,32,0.0,0.0,0.0,0.0,0.0)"
psllw-xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psllw-xmm_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
psllw-xmm_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
